award,year,file,url,bytes,page,fetched
WOLDA,2024,WOLDA_2024_03_acce3edb_16-WOLDA-Results-Cat-213.jpg,https://wolda.org/wp-content/uploads/2025/12/16-WOLDA-Results-Cat-213.jpg,257134,https://wolda.org/16-wolda-logos-redesign/,2026-09-02T22:27:57
WOLDA,2024,WOLDA_2024_04_ca455a6d_16-WOLDA-Results-Cat-215.jpg,https://wolda.org/wp-content/uploads/2025/12/16-WOLDA-Results-Cat-215.jpg,258481,https://wolda.org/16-wolda-logos-redesign/,2026-09-02T22:28:00
WOLDA,2024,WOLDA_2024_05_82130522_16-WOLDA-Results-Cat-217.jpg,https://wolda.org/wp-content/uploads/2025/12/16-WOLDA-Results-Cat-217.jpg,305732,https://wolda.org/16-wolda-logos-redesign/,2026-09-02T22:28:03
WOLDA,2024,WOLDA_2024_06_67718b2e_16-WOLDA-Results-Cat-219.jpg,https://wolda.org/wp-content/uploads/2025/12/16-WOLDA-Results-Cat-219.jpg,284900,https://wolda.org/16-wolda-logos-redesign/,2026-09-02T22:28:09
WOLDA,2024,WOLDA_2024_07_e56fbe23_16-WOLDA-Results-Cat-221.jpg,https://wolda.org/wp-content/uploads/2025/12/16-WOLDA-Results-Cat-221.jpg,242403,https://wolda.org/16-wolda-logos-redesign/,2026-09-02T22:28:11
WOLDA,2024,WOLDA_2024_08_9921b4ee_16-WOLDA-Results-Cat-223.jpg,https://wolda.org/wp-content/uploads/2025/12/16-WOLDA-Results-Cat-223.jpg,258900,https://wolda.org/16-wolda-logos-redesign/,2026-09-02T22:28:15
WOLDA,2024,WOLDA_2024_09_8d83c0ce_16-WOLDA-Results-Cat-225.jpg,https://wolda.org/wp-content/uploads/2025/12/16-WOLDA-Results-Cat-225.jpg,215547,https://wolda.org/16-wolda-logos-redesign/,2026-09-02T22:28:17
WOLDA,2024,WOLDA_2024_10_6411b550_16-WOLDA-Results-Cat-227.jpg,https://wolda.org/wp-content/uploads/2025/12/16-WOLDA-Results-Cat-227.jpg,213843,https://wolda.org/16-wolda-logos-redesign/,2026-09-02T22:28:20
WOLDA,2024,WOLDA_2024_11_7a53fa32_16-WOLDA-Results-Cat-229.jpg,https://wolda.org/wp-content/uploads/2025/12/16-WOLDA-Results-Cat-229.jpg,271384,https://wolda.org/16-wolda-logos-redesign/,2026-09-02T22:28:23
WOLDA,2024,WOLDA_2024_12_339140be_16-WOLDA-Results-Cat-231.jpg,https://wolda.org/wp-content/uploads/2025/12/16-WOLDA-Results-Cat-231.jpg,251009,https://wolda.org/16-wolda-logos-redesign/,2026-09-02T22:28:26
